transaction_id,day_of_week,is_weekend,is_month_start,is_month_end,location_type,account_type,account_balance,monthly_income,age,num_prev_withdrawals,hour_of_day,nearby_shops,withdrawal_amount
TXN005170,1,0,1,1,1,1,7855.59,81482.15,51,10,0,20,3319.7
TXN005171,5,1,0,0,0,1,80309.41,100504.38,37,3,13,47,5439.15
TXN005172,0,0,0,1,1,2,56136.61,27698.58,41,14,20,24,4349.55
TXN005173,0,0,0,1,1,1,68321.94,104802.64,62,9,8,15,4695.87
TXN005174,3,0,1,1,2,1,78074.29,78392.76,20,10,0,22,4466.77
TXN005175,3,0,0,0,1,2,41238.71,124820.59,45,11,7,16,4701.52
TXN005176,6,1,1,1,2,0,14882.39,29418.96,47,3,12,32,3862.18
TXN005177,0,0,1,0,1,0,79606.16,52104.59,46,14,8,17,2292.6
TXN005178,2,0,0,0,0,1,45649.68,143034.49,38,0,14,38,4504.86
TXN005179,4,0,1,0,2,1,82778.96,87430.2,59,1,10,22,4502.35
TXN005180,4,0,0,1,0,2,44051.07,140102.14,44,5,3,8,5043.7
TXN005181,5,1,0,1,2,2,22093.13,106464.91,67,4,7,2,5447.61
TXN005182,0,0,1,1,0,1,17515,139700.39,42,9,12,47,3661.36
TXN005183,0,0,1,0,1,1,74520.21,54495.68,20,3,16,34,4263.42
TXN005184,6,1,1,1,2,0,57701.47,22674.73,18,9,3,23,4148.74
TXN005185,0,0,1,0,2,0,40757.99,122313.85,40,8,9,5,3198.06
TXN005186,2,0,1,1,2,0,49465.62,122625.63,60,1,1,18,3803.22
TXN005187,3,0,1,0,1,0,55189.04,96635.75,22,14,14,13,2706
TXN005188,0,0,0,1,0,2,24321.94,91139.83,48,11,19,2,3444.41
TXN005189,0,0,0,1,1,0,38127.48,138087.14,42,7,17,5,3263.72
TXN005190,6,1,0,1,1,0,29594.94,34709.79,52,14,13,16,2810.01
TXN005191,1,0,1,0,1,1,39148.17,96315.32,60,11,2,35,3024.1
TXN005192,6,1,1,0,0,0,50305.94,16967.89,18,10,0,21,2668.71
TXN005193,6,1,1,1,1,1,17749.08,29721.09,32,3,2,3,2739.18
TXN005194,2,0,0,0,2,1,39654.75,71218.13,56,8,22,9,3426.37
TXN005195,5,1,0,0,1,0,38856.7,124969.03,41,3,12,31,4529.14
TXN005196,0,0,1,0,0,0,28957.38,112638.58,51,1,7,46,2413.74
TXN005197,6,1,1,1,2,1,99850.38,146369.01,64,13,21,48,5984.5
TXN005198,6,1,1,1,0,2,7825.94,16278.81,35,13,16,48,2953.41
TXN005199,1,0,1,1,1,1,64473.64,63389.31,42,5,22,42,3478.47
TXN005200,6,1,0,0,0,2,17856.64,32230.71,53,12,15,3,3028.56
TXN005201,4,0,0,1,2,2,84032.64,15174.58,18,11,15,12,6060.7
TXN005202,5,1,0,0,0,0,91462.56,47015.66,26,13,11,18,3615.47
TXN005203,0,0,1,0,2,0,40447.06,44226.06,58,8,18,45,2569.83
TXN005204,0,0,0,1,2,0,82436.11,68803.88,48,6,15,42,4602.33
TXN005205,1,0,1,1,1,0,25365.99,29611.37,39,0,14,37,2691.3
TXN005206,2,0,1,1,1,1,14436.82,78399.46,55,13,8,47,2881.45
TXN005207,0,0,1,0,2,2,31929.89,138813.77,63,8,15,25,4150.02
TXN005208,4,0,0,0,0,1,34496.56,114746.45,58,5,1,29,3191.63
TXN005209,0,0,0,1,2,2,40037.08,127904.83,19,8,9,42,5893.77
TXN005210,4,0,1,0,1,1,37609.41,122662,58,1,11,30,3676.43
TXN005211,5,1,0,1,0,2,41408.87,64547.69,62,10,17,37,5498.93
TXN005212,5,1,1,1,2,0,71148.32,109254.55,69,6,17,11,5450.06
TXN005213,3,0,1,1,1,2,24935.22,115595.87,37,7,3,18,3721.65
TXN005214,3,0,1,1,2,0,2348.27,38790.73,40,7,1,22,1536.98
TXN005215,4,0,0,1,2,2,49223.21,130436.73,29,4,6,49,6410.87
TXN005216,2,0,0,1,2,1,45104.98,74084.64,27,6,18,45,4898.59
TXN005217,0,0,1,0,0,2,6476.47,12290.36,49,13,10,40,1518.92
TXN005218,6,1,0,0,1,1,13813.24,100073.78,22,6,12,9,4701.7
TXN005219,0,0,0,1,1,1,51237.13,104746.83,61,2,19,14,4581.42
TXN005220,3,0,0,1,2,0,23857.7,87246.72,46,10,16,49,3584.85
TXN005221,6,1,0,0,2,2,87821.03,39738.14,50,10,9,16,5425.58
TXN005222,4,0,1,0,2,1,17742.6,77518.92,40,1,15,12,3204.4
TXN005223,6,1,0,1,0,2,2502.2,66017.84,53,14,19,23,3095.41
TXN005224,0,0,1,1,1,0,45032.6,146456.05,30,14,15,15,2999.89
TXN005225,0,0,1,0,2,0,98623.23,125454.98,67,4,19,38,4068.28
TXN005226,2,0,0,1,1,2,63570.32,116665.94,19,3,19,37,6564.28
TXN005227,1,0,1,0,2,1,35725.96,35350.32,28,7,15,29,3745.08
TXN005228,6,1,1,1,1,1,2178.37,56345.6,45,11,18,44,3187.17
TXN005229,3,0,0,0,2,1,48752.37,63159.66,42,13,12,43,4303.73
TXN005230,3,0,1,1,0,2,21043.37,78967.85,53,4,22,14,3436.66
TXN005231,1,0,1,1,2,1,64951.53,14231.43,35,12,19,3,2984.16
TXN005232,0,0,0,1,2,1,58509.35,93021.29,56,8,10,43,4527.23
TXN005233,2,0,0,0,2,1,26888.77,60099.92,26,6,11,9,3806.18
TXN005234,2,0,0,1,2,0,7353.83,88634.8,19,10,16,39,3643.83
TXN005235,3,0,0,0,2,1,75624.41,11256.97,53,0,14,45,4207.96
TXN005236,2,0,0,0,1,2,58753.68,55000.64,63,1,2,45,4154.82
TXN005237,5,1,1,0,1,2,84291.56,117613.25,34,7,8,31,6433.22
TXN005238,1,0,1,0,0,1,26350.1,80151.42,50,9,9,20,2791.87
TXN005239,0,0,0,1,2,2,65459.78,120444.23,52,12,11,28,5842.4
TXN005240,5,1,0,1,1,2,12308.71,107854.45,50,7,21,29,4972.22
TXN005241,1,0,1,1,1,1,29535.09,129688.88,49,1,23,6,3592.16
TXN005242,4,0,0,0,2,0,65825.64,11042.1,37,12,8,41,3521.83
TXN005243,6,1,0,1,2,1,82645.34,46585.57,47,6,23,28,5666.12
TXN005244,3,0,1,0,0,2,32432.09,86832.24,39,7,4,9,2600.53
TXN005245,2,0,1,0,0,2,79985.93,141742.53,42,3,21,49,5354.99
TXN005246,4,0,1,0,1,1,67936.37,105170.63,62,2,1,21,3355.06
TXN005247,2,0,0,1,0,2,35193.14,73922.43,63,14,12,16,2972.37
TXN005248,5,1,1,0,1,0,87701.5,28219.79,61,9,10,17,3177.35
TXN005249,0,0,0,1,0,1,51168.29,79050.15,28,8,8,45,3719.66
TXN005250,0,0,1,1,2,2,65000.56,71752.18,67,1,21,4,4740.64
TXN005251,0,0,0,1,0,0,49815.32,118982.06,51,13,7,38,2431.47
TXN005252,2,0,0,0,1,2,45545.64,67868.81,45,2,22,16,3760.13
TXN005253,4,0,0,1,0,0,84873.78,54637.33,52,7,14,33,3360.64
TXN005254,0,0,1,0,1,2,29823.09,22560.76,21,1,15,3,3076.53
TXN005255,4,0,1,0,1,1,4144.61,16510.15,26,4,9,40,2639.05
TXN005256,2,0,1,0,0,2,88038.37,71478.82,60,9,1,7,2514
TXN005257,5,1,0,0,0,1,82589.88,58560.68,39,11,14,25,4044.94
TXN005258,4,0,1,1,1,0,36972.77,87745.38,42,7,17,24,3316.39
TXN005259,5,1,1,1,2,0,18952.39,109669.98,38,6,12,35,5018.61
TXN005260,2,0,0,1,0,2,67715.6,15600.95,42,3,4,42,4220.42
TXN005261,2,0,0,1,1,1,8336.71,79470.4,58,9,18,38,3566.78
TXN005262,3,0,1,0,2,1,42663.6,130676.07,34,8,0,10,3313.05
TXN005263,2,0,1,0,1,0,9043.3,73723.32,32,1,2,2,2640.13
TXN005264,2,0,1,0,0,0,59992.01,82973.91,58,12,22,43,1035.66
TXN005265,1,0,0,0,1,2,3207.23,78150.86,24,12,9,39,2987.86
TXN005266,0,0,1,1,1,0,63109.22,64571.01,49,6,14,27,3552.31
TXN005267,3,0,0,1,1,0,67483.95,25416.73,25,6,15,38,3304.3
TXN005268,6,1,0,0,0,1,48970.88,27689.87,20,14,3,24,2488.1
TXN005269,3,0,1,0,2,1,17913.23,35072.49,50,6,23,21,2415.15
TXN005270,3,0,1,0,2,1,10588.7,120959.05,53,6,21,12,3102.82
TXN005271,6,1,0,0,2,0,31672.59,48546.52,34,4,19,3,3529.89
TXN005272,1,0,0,1,2,2,46788.06,142737.33,18,0,2,27,6443.27
TXN005273,5,1,1,0,0,2,64399.73,123423.82,53,3,4,18,4027.74
TXN005274,2,0,1,1,1,0,624.39,105835.69,57,4,2,2,2060.28
TXN005275,0,0,1,1,2,2,71250.86,110855.11,34,12,7,26,5314.17
TXN005276,4,0,0,0,2,0,71414.84,16668.51,61,9,5,10,2472.1
TXN005277,6,1,0,0,0,2,44731.51,89574.51,65,3,14,5,3994.31
TXN005278,5,1,1,1,1,0,34668.94,141747.97,54,12,5,47,4205.13
TXN005279,6,1,0,1,1,1,84309.7,15475.43,42,6,22,30,5061.67
TXN005280,2,0,0,0,2,2,78566.45,50742.31,42,12,6,28,4232.82
TXN005281,1,0,1,1,2,1,98335.97,17211.61,30,1,7,7,5275.6
TXN005282,6,1,0,0,1,1,37507.12,89763.82,30,1,15,10,5481.35
TXN005283,2,0,1,0,0,2,90729.84,26268.09,29,10,20,8,3403.32
TXN005284,2,0,1,1,1,0,9196.49,77095.02,49,1,12,30,2179.18
TXN005285,1,0,0,1,1,1,41440.87,110792.92,52,9,4,0,3448.56
TXN005286,3,0,0,0,2,1,46804.72,33021.39,45,2,21,6,3562.1
TXN005287,3,0,1,0,0,0,44366.99,115751.02,61,4,19,9,3006.3
TXN005288,0,0,0,1,0,0,62697.27,18428.62,69,13,1,8,799.57
TXN005289,0,0,1,1,0,2,17435.68,30947.43,37,9,13,12,2824.23
TXN005290,3,0,0,1,2,2,86711.99,49215.45,45,8,17,26,5344.43
TXN005291,5,1,0,1,0,0,55400.52,121453.87,48,2,17,17,4979.24
TXN005292,4,0,0,0,0,1,90468.85,129019.16,41,5,17,15,4368.04
TXN005293,2,0,1,0,2,0,761.85,40853.17,69,5,14,3,451.14
TXN005294,4,0,0,0,1,2,63183.82,23409.74,28,10,4,29,3630.47
TXN005295,2,0,1,1,0,1,41539.56,128713.53,59,5,1,37,3348.09
TXN005296,3,0,1,1,1,1,50757.36,100911.44,33,4,22,19,4219.45
TXN005297,0,0,1,0,0,2,74508.55,32099.76,55,13,10,40,3273.84
TXN005298,5,1,0,1,1,1,23101.6,88080.35,34,13,19,11,4190.73
TXN005299,0,0,1,1,1,0,20887.49,132132,62,1,9,27,3514.67
TXN005300,4,0,1,1,2,2,70449.28,19732.09,67,0,4,43,5280.16
TXN005301,0,0,0,1,2,1,52375.89,21720.97,61,4,1,0,3534.61
TXN005302,3,0,1,1,0,2,23747.09,48305.09,22,7,11,8,3286.94
TXN005303,5,1,1,1,0,1,48659.85,101316.73,37,9,16,41,4753.63
TXN005304,4,0,0,0,2,0,46226.06,34921.19,65,4,21,48,3217.41
TXN005305,5,1,1,0,0,2,69298.72,124291.41,52,13,4,32,4451.4
TXN005306,2,0,0,0,0,1,764.78,115060.22,65,2,20,0,2039.23
TXN005307,0,0,1,0,2,0,58882.65,88540.68,60,2,17,41,3355.05
TXN005308,5,1,1,1,1,0,60764.98,26249.48,31,1,15,8,4364.77
TXN005309,1,0,0,0,0,0,74678.26,148350.78,43,6,7,21,3250.67
TXN005310,0,0,1,0,2,1,88978.43,78604.71,62,12,3,8,3624.39
TXN005311,2,0,1,0,0,1,44298.88,73290.24,60,13,3,4,1566.33
TXN005312,5,1,1,0,0,0,34580.76,149379.67,63,1,23,1,3307.23
TXN005313,4,0,0,1,2,0,10680.88,130941.56,59,5,3,13,3912.91
TXN005314,2,0,0,1,2,0,34015.17,73891.48,41,11,16,11,2043.97
TXN005315,1,0,0,0,0,0,7314.22,68632.42,48,7,19,28,1247.01
TXN005316,5,1,0,0,0,0,80380.61,23427.31,35,7,9,15,2496.52
TXN005317,6,1,0,1,1,1,80797.11,139711.64,56,1,0,47,6687.69
TXN005318,6,1,1,1,1,2,42015.15,128128.48,67,5,21,8,5217.31
TXN005319,3,0,0,0,2,2,26334.3,53400.35,39,11,17,31,4336.36
TXN005320,0,0,0,1,0,2,12243,115464.98,38,2,14,23,4672.77
TXN005321,4,0,0,1,2,1,85198.1,116782.12,51,8,9,19,5126.66
TXN005322,3,0,1,0,2,2,87810.78,41907.5,42,2,15,19,4953.23
TXN005323,5,1,1,1,0,2,26995.82,95911.77,57,0,3,41,4880.32
TXN005324,6,1,0,0,1,2,62365.17,45704.03,64,12,23,42,4347.16
TXN005325,6,1,1,0,2,2,26236.04,120584.05,47,8,17,4,4958.27
TXN005326,6,1,1,1,2,0,22900.1,31533.36,23,12,20,19,3124.34
TXN005327,5,1,1,1,0,1,2610.2,103646.84,62,7,10,15,3195.7
TXN005328,6,1,1,1,1,2,57927.36,55641.64,42,11,7,18,5421.95
TXN005329,2,0,0,1,1,0,15419.18,15065.49,22,12,0,11,1327.47
TXN005330,5,1,0,1,0,2,1730.93,27318.65,46,1,21,16,3842.17
TXN005331,4,0,1,1,2,2,10932.69,101685.88,39,9,1,33,4168.69
TXN005332,3,0,1,0,0,2,31720.03,43588,20,13,20,26,2204.28
TXN005333,4,0,1,1,0,2,67081.74,98344.95,64,9,16,40,4345.01
TXN005334,1,0,1,0,1,2,20660.99,68075.1,47,2,19,25,3761.5
TXN005335,6,1,0,1,2,0,88815.26,106979.88,41,6,18,49,6476.63
TXN005336,1,0,1,1,2,2,29204.6,79012.81,58,5,9,33,5231.54
TXN005337,0,0,0,1,1,0,33457.02,53196.59,34,7,20,20,2703.01
TXN005338,0,0,1,1,2,2,22188.73,30414.69,66,9,7,41,3902.23
TXN005339,1,0,0,1,2,1,25753.63,57753.76,62,12,20,40,3150.01
TXN005340,5,1,1,0,0,0,7876.44,98885.17,67,4,8,2,2411.02
TXN005341,4,0,0,0,0,2,29829.67,113666.29,37,4,9,40,3920.33
TXN005342,1,0,0,0,0,0,86031.94,32447.55,43,1,19,35,3228.97
TXN005343,0,0,0,1,2,2,68998.24,102998.14,22,5,4,28,6601.54
TXN005344,1,0,1,1,2,2,87589.19,35099.13,30,11,8,44,5533.06
TXN005345,5,1,0,1,2,0,10933.47,41054.71,56,11,10,18,3369.22
TXN005346,1,0,1,0,2,2,45833.85,84384.41,21,10,17,20,4316.41
TXN005347,4,0,0,0,1,2,23310.86,50488.32,62,12,20,11,1839.53
TXN005348,3,0,0,1,1,2,72260.95,102623.36,34,12,23,43,4727.01
TXN005349,5,1,1,0,2,2,97038.66,143808.73,57,10,0,22,5926.6
TXN005350,0,0,0,1,0,2,81628.27,30844.91,52,4,15,46,4740.39
TXN005351,4,0,1,1,0,2,4010.18,89871.52,48,8,19,27,3278
TXN005352,1,0,1,0,1,0,32007.64,139261.89,33,13,23,11,1282.16
TXN005353,1,0,1,0,1,1,3343.68,34714.06,51,2,9,1,1334.02
TXN005354,3,0,1,0,2,2,4496.61,61359.13,49,14,17,29,3136.54
TXN005355,0,0,0,0,2,0,8411.77,27306.36,50,4,0,11,1386.64
TXN005356,0,0,0,1,2,1,27994.53,99885.28,25,2,5,38,5222.3
TXN005357,2,0,1,1,2,0,30768.18,103680.01,47,8,21,38,3108.75
TXN005358,0,0,0,0,2,1,40345.12,102985.52,20,8,0,17,3872.65
TXN005359,3,0,0,0,0,1,40790.64,85897.79,34,13,2,23,2767.76
TXN005360,6,1,1,0,0,1,77255.2,114476.52,68,9,12,11,4671.21
TXN005361,2,0,0,0,2,0,14569.62,15022.82,41,12,11,17,1477.44
TXN005362,2,0,1,1,0,1,16195.19,144051.89,33,6,23,5,2730.65
TXN005363,1,0,0,1,2,2,62845.61,41093.47,37,14,13,7,4810.9
TXN005364,1,0,0,1,2,2,57388.34,27018.68,27,13,23,48,5231.32
TXN005365,0,0,1,1,1,1,15823.47,141759.05,41,0,16,14,3922.93
TXN005366,2,0,0,1,0,1,85300.31,126261.17,64,8,15,43,4415.31
TXN005367,1,0,0,1,0,2,33241.41,117081.86,24,13,12,6,4463.23
TXN005368,3,0,1,1,1,0,37013.25,24664.4,65,8,3,28,1605.6
TXN005369,1,0,0,0,0,0,42335.78,123054.09,66,9,14,24,2680.92
TXN005370,5,1,1,1,1,2,32608.84,95263.29,37,4,8,12,5220.8
TXN005371,5,1,0,0,0,0,55966.78,112467.21,30,10,16,31,3814.92
TXN005372,1,0,1,0,2,0,39170.45,146929.84,46,1,10,11,3798.72
TXN005373,2,0,1,0,1,1,26313.76,37221.76,27,12,19,47,1891.62
TXN005374,6,1,1,1,2,0,90495.25,80613.47,26,0,6,24,6074.56
TXN005375,6,1,1,1,2,2,31180.9,115469.27,24,1,6,18,5973.3
TXN005376,2,0,1,1,0,0,69999.65,70711.89,61,3,22,41,3149.63
TXN005377,4,0,0,1,1,1,35049.06,17651.43,50,3,3,15,3088.78
TXN005378,6,1,0,0,2,2,43804.39,25601.45,41,0,7,11,4862.69
TXN005379,5,1,1,1,2,2,23976.38,94292.88,33,12,18,34,5412.43
TXN005380,3,0,0,0,1,2,75356.8,49900.58,49,12,13,35,4412.69
TXN005381,2,0,1,1,0,1,73851.72,29297.69,21,7,21,23,2384.14
TXN005382,0,0,0,1,2,2,2712.87,57584.88,31,9,22,32,3899.74
TXN005383,5,1,0,0,0,1,6489.31,38137.33,46,11,3,35,2120.12
TXN005384,3,0,1,0,1,1,92276.46,13351.53,39,14,20,3,2616.11
TXN005385,3,0,1,0,0,0,88938.27,31253.96,40,7,16,34,1863.8
TXN005386,2,0,0,1,1,2,50855.68,133630.91,43,7,23,49,5389.9
TXN005387,3,0,0,1,0,0,49589.06,11685.22,43,4,17,49,3028.84
TXN005388,2,0,1,0,0,0,81336.21,118339.04,66,9,20,7,2004.92
TXN005389,6,1,0,1,2,1,14275.79,115484.55,61,1,14,7,4840.7
TXN005390,1,0,0,0,0,0,65543.06,88993.28,64,3,4,6,2169.04
TXN005391,5,1,1,1,2,0,47860.31,39182.69,39,0,14,39,4980.55
TXN005392,4,0,0,0,1,0,74461.44,132928.29,61,9,3,24,2828.39
TXN005393,1,0,1,0,1,2,3495.23,76510.58,20,0,3,47,3258.57
TXN005394,5,1,1,1,2,0,59476.19,34248.87,59,11,11,34,4836.8
TXN005395,2,0,1,0,0,1,55894.46,70063.16,69,9,17,14,2321.4
TXN005396,5,1,0,1,1,2,84164.41,37288.41,34,2,18,17,6221.7
TXN005397,6,1,0,1,1,1,67845.21,62641.1,31,3,17,10,5240.13
TXN005398,2,0,1,0,1,2,88075.96,79536.29,62,11,0,29,3557.64
TXN005399,1,0,1,0,2,2,88783.7,60386.12,47,10,3,28,5305.28
TXN005400,0,0,0,1,1,2,41112.32,101986.2,30,11,14,22,5188.61
TXN005401,0,0,0,1,1,1,14174.7,141028.49,43,10,5,33,4803.47
TXN005402,5,1,0,0,1,0,63213.22,58740.91,57,2,23,18,3653.45
TXN005403,0,0,1,0,1,2,87437.74,59803.53,49,11,1,15,3239.29
TXN005404,2,0,1,0,2,1,7957.86,113362.35,63,10,1,5,2316.25
TXN005405,3,0,0,1,2,2,56013.37,84282.73,51,2,1,40,5807.54
TXN005406,2,0,0,1,0,0,11942.45,70037.52,68,7,10,14,2164.79
TXN005407,3,0,0,1,1,2,3186.1,123933.15,40,3,7,8,4441.19
TXN005408,1,0,1,0,2,1,68123.72,134745.05,51,2,16,28,5861.48
TXN005409,4,0,1,0,0,2,68344.04,92682.12,61,8,20,41,3225.87
TXN005410,3,0,0,1,0,1,60265.48,35914.46,69,11,11,1,2935.23
TXN005411,0,0,0,1,1,0,85992.67,75280.02,29,11,3,46,3840.7
TXN005412,2,0,1,0,0,0,8547.21,80611.89,40,0,0,32,1066.28
TXN005413,1,0,1,1,2,2,10973.4,70509.03,45,7,9,37,4538.4
TXN005414,0,0,0,0,0,0,86521.28,46740.46,36,4,6,22,3560.46
TXN005415,1,0,0,0,0,1,50576.03,76125.05,65,13,15,12,2519.36
TXN005416,4,0,0,0,2,2,27668.75,72516.46,51,7,16,19,4327.78
TXN005417,6,1,1,1,0,1,73946.62,39329.09,25,9,5,6,3209.37
TXN005418,2,0,0,1,0,2,89493.17,136480.29,51,2,0,16,5793.15
TXN005419,5,1,1,0,0,1,69115.53,133947.73,59,14,10,20,3729.37
TXN005420,2,0,1,0,0,2,79297.29,116346.3,33,5,12,27,5103.08
TXN005421,4,0,0,1,1,1,28608.48,66132.52,24,10,12,29,4151.57
TXN005422,2,0,0,0,1,1,29233.15,61847.87,44,13,8,22,2640.29
TXN005423,5,1,1,1,2,2,86480.33,110305.15,68,6,2,20,5572.19
TXN005424,3,0,0,1,0,1,61678.85,95136.69,37,7,1,48,4496.55
TXN005425,1,0,1,1,2,0,23799.19,94083.77,52,6,22,0,3438.91
TXN005426,5,1,0,0,1,1,52654.1,27375.61,34,6,0,16,3772.08
TXN005427,0,0,0,0,0,2,68743.12,96559.73,45,1,6,31,4549.87
TXN005428,4,0,0,0,0,0,22245.63,136260.82,25,2,19,23,3374.45
TXN005429,3,0,0,0,1,0,65663.19,22014.31,21,5,9,6,2825.58
TXN005430,0,0,1,1,0,1,4693.41,57483.98,50,2,1,34,2216.92
TXN005431,0,0,1,0,0,1,30717.32,81262,67,8,3,35,2440.98
TXN005432,4,0,1,1,1,1,67560.2,106041.33,39,8,15,13,4725.62
TXN005433,3,0,0,0,2,0,15360.23,22548.89,48,5,7,11,1196.52
TXN005434,6,1,1,0,2,0,22608.8,132192.87,18,0,11,38,5052.25
TXN005435,0,0,1,0,0,0,87969.78,15676.39,58,0,4,22,2910.3
TXN005436,0,0,1,0,1,2,67594.95,130076.55,31,14,23,13,3302.23
TXN005437,3,0,0,0,2,2,50142.41,13871.25,24,14,22,24,3812.55
TXN005438,2,0,1,1,2,1,21483.89,31493.26,25,3,19,21,3051.71
TXN005439,0,0,0,0,0,2,34470.26,122045.34,25,10,2,44,3613.94
TXN005440,1,0,0,0,2,2,57645.88,130423.02,41,9,0,48,5203.72
TXN005441,3,0,1,0,1,1,15953.6,147517.22,18,7,13,36,3708
TXN005442,0,0,0,0,2,1,48433.54,26200.08,52,2,18,28,4321.73
TXN005443,4,0,1,0,1,0,41192.95,83703.16,58,3,23,7,1440.02
TXN005444,5,1,1,1,1,0,47930.39,20801.82,25,11,15,10,3517.72
TXN005445,1,0,1,0,0,1,11003.3,31897.07,22,10,8,29,1650.2
TXN005446,5,1,1,1,2,1,11096.46,34429.14,49,5,4,21,3525.2
TXN005447,5,1,1,0,0,2,96429.04,18874.36,18,10,3,14,4447.83
TXN005448,0,0,0,1,2,2,97947.09,135017.17,19,8,5,20,6905.98
TXN005449,1,0,1,0,0,2,42903.38,27689.77,59,3,11,46,3951.79
TXN005450,1,0,0,0,0,1,79005.05,98107.72,63,2,13,24,4439.54
TXN005451,2,0,1,1,0,1,65751.25,97604.59,32,9,22,12,3536.13
TXN005452,5,1,1,0,2,0,12133.23,37810.33,59,9,13,6,2096.59
TXN005453,1,0,1,1,0,2,30019.53,149777.58,26,8,5,48,4691.79
TXN005454,2,0,0,0,1,0,31708.32,58631.49,29,6,4,17,2070.42
TXN005455,3,0,0,1,2,1,59779.56,136713.21,27,8,1,11,4932.8
TXN005456,2,0,0,1,1,2,58207.68,142759.86,41,10,2,46,5839.89
TXN005457,4,0,0,1,0,0,92389.12,142858.43,58,9,8,25,4132.07
TXN005458,6,1,1,0,0,1,79108.61,115397.26,67,5,6,4,3647.68
TXN005459,0,0,1,1,1,0,85756.34,45532.7,36,3,11,7,4133.27
TXN005460,3,0,0,0,0,2,89177.25,26891.75,68,4,17,35,4492.2
TXN005461,6,1,0,1,2,0,80227.03,89783.9,34,9,12,4,6017.97
TXN005462,6,1,0,1,1,0,33621.69,60405.48,19,11,0,21,3442.24
TXN005463,3,0,1,1,2,1,21893.79,126345.46,27,1,0,22,4242.66
TXN005464,4,0,0,0,2,2,57390.85,114298.61,22,2,0,7,5265.12
TXN005465,2,0,0,0,2,0,69112.05,48705.56,56,4,21,18,3420.02
TXN005466,0,0,1,0,0,1,38963.51,12382.13,23,12,20,33,1796.77
TXN005467,2,0,0,1,0,2,84909.7,43224.21,19,2,6,5,4160.8
TXN005468,1,0,1,0,1,1,96076.38,89396.18,25,2,20,49,4746.1
TXN005469,2,0,1,0,1,2,57154.87,21059.65,21,8,8,48,4194.51
TXN005470,3,0,1,1,2,1,45930.91,102158.16,67,3,0,16,4409.95
TXN005471,0,0,1,1,0,1,84367.27,104037.48,48,13,14,16,3594.01
TXN005472,2,0,1,0,0,1,2914.82,33715.15,53,3,11,14,1494.47
TXN005473,0,0,0,0,0,0,13336.76,93484.55,25,0,3,38,2331.19
TXN005474,0,0,0,0,1,0,84642.94,94976,48,11,9,36,3543.66
TXN005475,1,0,1,1,0,1,73336.84,76916.94,34,6,22,30,4057.69
TXN005476,1,0,1,1,2,2,41905.6,143454.41,63,12,17,21,4672.27
TXN005477,3,0,0,1,2,1,88940.76,25142.85,57,9,18,24,4946.16
TXN005478,4,0,0,1,2,0,35470.1,66927.59,31,12,19,18,3711.19
TXN005479,6,1,1,1,0,2,63567.61,133608.91,25,8,4,6,5299.97
TXN005480,0,0,0,0,2,0,63616.28,64083.96,42,11,1,1,2346.21
TXN005481,4,0,0,0,2,1,18841.02,69449.55,31,7,6,14,3424.33
TXN005482,6,1,1,0,1,0,28842.75,103558.34,40,11,5,21,2562.84
TXN005483,6,1,0,1,1,0,91642.69,103178.9,60,1,15,45,5954.48
TXN005484,3,0,0,1,0,0,18749.78,13206.27,58,5,14,37,1389.19
TXN005485,6,1,0,0,0,1,17770.67,73797.64,34,9,8,6,3355.67
TXN005486,6,1,0,0,0,0,48221.74,56691.66,66,9,6,40,3336.56
TXN005487,0,0,1,0,0,1,9673.64,97877.33,29,14,9,22,1567.96
TXN005488,0,0,0,1,0,1,89515.31,87798.32,37,4,1,1,3524.8
TXN005489,5,1,1,1,1,0,10464.84,101120.63,51,7,2,32,3438.86
TXN005490,4,0,0,1,1,2,61847.47,101527.43,66,0,18,17,5414.83
TXN005491,2,0,1,1,1,0,34308.29,45682.06,69,8,23,43,1670.85
TXN005492,1,0,1,1,2,0,80525.15,44505.07,28,8,23,6,3341.76
TXN005493,2,0,0,0,2,0,59186.17,61839.54,44,12,2,23,2143.78
TXN005494,4,0,1,0,1,2,39136.46,43874.18,26,10,7,10,3429.27
TXN005495,1,0,1,1,1,2,98395.36,105593.13,35,11,4,11,4778
TXN005496,2,0,1,1,0,1,7089.98,94401.24,55,6,19,17,2007.06
TXN005497,5,1,1,0,1,2,57989.74,40294.18,53,7,11,36,4248.62
TXN005498,1,0,1,1,0,2,98962.05,133774.67,63,12,10,0,4972.59
TXN005499,0,0,0,1,1,0,69249.79,74492.77,45,8,3,0,2509.45
TXN005500,2,0,1,0,0,1,74107.08,27787.45,37,12,3,26,3020.33
TXN005501,1,0,1,1,1,1,3693.07,39815.18,59,14,0,8,971.8
TXN005502,5,1,0,1,0,2,2625.63,85579.08,46,4,6,0,3401.82
TXN005503,6,1,0,0,2,2,4092.96,57379.36,21,13,19,27,3706.36
TXN005504,1,0,1,1,2,0,99176.53,129171.07,32,10,1,11,4699.76
TXN005505,1,0,0,1,0,2,97962.22,79262.96,58,13,0,48,4931.21
TXN005506,5,1,0,0,0,2,33783.64,138141.27,61,1,18,15,5102.36
TXN005507,6,1,0,0,2,1,29452.69,24255.71,45,13,16,48,3775.87
TXN005508,2,0,0,1,1,2,15022.9,103603.04,57,14,10,6,3074.42
TXN005509,3,0,0,0,0,0,33249.46,134009.88,41,13,4,34,2670.63
